id,en,fr
pun_67_1,"'Now I can do some painting,'' said Tom easily."," ""Gouache wesh ! Maintenant chevalet faire un peu de peinture"", dit Tom d'un air pincé."
pun_67_2,"'Now I can do some painting,'' said Tom easily."," ""Maintenant je vais faire un peu de peinture"", dit Tom d'un air pincé."
pun_68_1,"'Now I can do some painting,''said Tom easily.","""Maintenant je peux faire de la peinture"" badingeona Tom"
pun_68_2,"'Now I can do some painting,''said Tom easily.","""Ah, je vais pouvoir me mettre à la peinture"", fit Tom tout échevelé. "
pun_69_1,"'Once upon a time there was a beautiful princess,''Tom began grimly."," “Il était une fois une princesse magnifique”, dit Tom en Grimmaçant."
pun_69_2,"'Once upon a time there was a beautiful princess,''Tom began grimly.","Il était une fois une très belle princesse,"" grimmaça Tom. (typing error intended)"
pun_69_3,"'Once upon a time there was a beautiful princess,''Tom began grimly.","""Il était une fois une vieille sorcière"", dit Tom en Grimmaçant."
pun_69_4,"'Once upon a time there was a beautiful princess,''Tom began grimly.","""il était une fois..."", répéta Toto..."
pun_70_1,"'Perhaps I will,''said Tom with all his might."," ""Peut-être bien que je pourrai"", dit Tom, toujours obsédé par le pouvoir."
pun_70_2,"'Perhaps I will,''said Tom with all his might.","""Je le ferais peut-être !"", dit Tom volontaire."
pun_70_3,"'Perhaps I will,''said Tom with all his might.","""Oui, peut-être"", dit Toto d'un air décidé."
pun_71_1,"'Pretend we were in the days before railways,''Tom coached."," Faites comme si on était avant l'invention du chemin de fer, dit Tom avec entrain."
pun_71_2,"'Pretend we were in the days before railways,''Tom coached.","( Faites comme si le chemin de fer n'existait pas encore, dit Tom avec entrain.)"
pun_71_3,"'Pretend we were in the days before railways,''Tom coached.","Tom nous mit sur les rails en disant: ""Imaginez que nous sommes avant l'époque des chemins de fer"".  "
pun_71_4,"'Pretend we were in the days before railways,''Tom coached.","""Tu n'as qu'à penser à l'époque d'avant le train"", dit Tom avec diligence."
pun_71_5,"'Pretend we were in the days before railways,''Tom coached.","""Fais comme si on vivait à une époque où le chemin de fer n'existait pas encore"", charria Tom."
pun_71_6,"'Pretend we were in the days before railways,''Tom coached.","""Faisons comme avant l'invention du train"" proposa Tom avec diligence"
pun_71_7,"'Pretend we were in the days before railways,''Tom coached.","""Faites semblant que tout ça se passe avant l'invention des chemins de fer"" diligenta Tom. "
pun_71_8,"'Pretend we were in the days before railways,''Tom coached.","""Fait comme si nous étions à l'époque où les trains à vapeur n'existaient pas"", siffla Tom."
pun_71_9,"'Pretend we were in the days before railways,''Tom coached.","""Faisons comme si les trains n'avaient pas encore été inventés"", dit Tom avec diligence."
pun_71_10,"'Pretend we were in the days before railways,''Tom coached.","""Faisons comme si on était avant qu'il n'existe des trains"", fit Tom avec diligence."
pun_71_11,"'Pretend we were in the days before railways,''Tom coached.",« Fais comme s’il n’y avait aucune voie ferrée » Tom entraîne-t-il.
pun_71_12,"'Pretend we were in the days before railways,''Tom coached.","""Faisons comme si nous étions au temps des Romains"", charia Tom."
pun_71_13,"'Pretend we were in the days before railways,''Tom coached.","""Fait comme si nous étions à l'époque d'avant le chemin de fer"", railla Tom."
pun_71_14,"'Pretend we were in the days before railways,''Tom coached.","« imaginez que nous sommes à l'époque où les chemins de fer n'existaient pas, » a véhiculé Tom."
pun_71_15,"'Pretend we were in the days before railways,''Tom coached.","""Faisons comme si nous vivions avant l'invention du rail"", dit Tom d'un ton diligent."
pun_71_16,"'Pretend we were in the days before railways,''Tom coached.","""Imagine que nous sommes au temps des voitures à cheval"", dit Toto avec diligence."
pun_72_1,"'The sun is rising,''Tom mourned."," “Le soleil se lève”, s’exclama Tom avec aurore."
pun_72_2,"'The sun is rising,''Tom mourned.","""Le soleil se lève"" dit Tom sombrement."
pun_72_3,"'The sun is rising,''Tom mourned.","""Le soleil se lève"", dit Toto avec un sourire radieux."
pun_73_1,"'There's room for one more,''Tom admitted."," ""Il y a encore de la place pour faire entrer une personne"", admit Tom en se refermant comme une huître."
pun_73_2,"'There's room for one more,''Tom admitted."," ""Il y a encore de la place pour faire entrer une personne"", admit Tom, le visage fermé."
pun_73_3,"'There's room for one more,''Tom admitted."," ""Il y a encore une place"", admit Tom"
pun_73_4,"'There's room for one more,''Tom admitted.","""Il y a place pour plus d'Huns."" Admit Tom."
pun_73_5,"'There's room for one more,''Tom admitted.","« On peut en mettre un en plus », ajouta Tom."
pun_73_6,"'There's room for one more,''Tom admitted.",‘’ Il y a de la place pour un de plus’’ admit Tom.
pun_73_7,"'There's room for one more,''Tom admitted.","""On doit pouvoir faire de la place pour deux"", admit Tom."
pun_73_8,"'There's room for one more,''Tom admitted.","""Il y a de place pour quelqu'un d'autre"", accepta Tom."
pun_73_9,"'There's room for one more,''Tom admitted.","""Il reste de la place pour une personne"", Tom admit."
pun_73_10,"'There's room for one more,''Tom admitted.","Tom l'admit : ""il reste assez de place pour un de plus"""
pun_73_11,"'There's room for one more,''Tom admitted.","""Il y a assez de place pour une nouvelle personne"", laissa passer Tom. "
pun_73_12,"'There's room for one more,''Tom admitted.","""Il nous reste une place"", a admis Tom."
pun_73_13,"'There's room for one more,''Tom admitted.","« Plus on est de fous, plus on rit » déclara Tom."
pun_73_14,"'There's room for one more,''Tom admitted.","« Il y a de la place pour un de plus », admit Tom."
pun_73_15,"'There's room for one more,''Tom admitted.","Il y a une place pour un candidat supplémentaire, admit le jury."
pun_73_16,"'There's room for one more,''Tom admitted.","""On a de la place pour un de plus"", admit Tom."
pun_73_17,"'There's room for one more,''Tom admitted.","« Il y a de la place pour un de plus », céda Tom."
pun_73_18,"'There's room for one more,''Tom admitted.","« Entrez, entrez ! Il reste des places. », sortit Paul tout de go."
pun_73_19,"'There's room for one more,''Tom admitted.","""Il y a de la place pour deux"", admit Toto."
pun_73_20,"'There's room for one more,''Tom admitted.","""Il y a de la place pour tout le monde"", dit Toto en se pliant en quatre."
pun_74_1,"'There, there,'' was Tom's pat answer."," ""Champagne"", dit Tom, qui avait toujours une réponse toute fête."
pun_75_1,"'There, there,''was Tom's pat answer.","""Tout va bien, tout va bien"", répéta Coué avec conviction."
pun_76_1,"'This food tastes of plutonium,'' said Tom glowingly."," ""Ce plat a le goût de plutonium"", dit Tom, les yeux brillants et la mine radieuse."
pun_77_1,"'This food tastes of plutonium,''said Tom glowingly.","Ce plat à un goût de plutonium, dit Tom brillamment."
pun_77_2,"'This food tastes of plutonium,''said Tom glowingly.","Ce plat a un goût de plutonium, dit Tom, irradiant la joie."
pun_77_3,"'This food tastes of plutonium,''said Tom glowingly.","Cette nourriture a le goût de plutonium, à dit Tom brillament. "
pun_77_4,"'This food tastes of plutonium,''said Tom glowingly.","« Ça a un peu le goût d'uranium non ? », demanda Tom, rayonnant."
pun_77_5,"'This food tastes of plutonium,''said Tom glowingly.","""Cette nourriture a un goût de plutonium"", conclut Tom toujours aussi brillant."
pun_77_6,"'This food tastes of plutonium,''said Tom glowingly.","""La nourriture a goût de plutonium"", dit Tom, rayonnant."
pun_77_7,"'This food tastes of plutonium,''said Tom glowingly.","'Ce plat a goût de plutonium'', dit Tom, radieux"
pun_77_8,"'This food tastes of plutonium,''said Tom glowingly.","""Ce repas a le goût de plutonium"", dit Tom avec un sourire irradieux."
pun_77_9,"'This food tastes of plutonium,''said Tom glowingly.","""Ah, ce plat a un goût de plutonium!"", fit Tom, rayonnant.
"
pun_77_10,"'This food tastes of plutonium,''said Tom glowingly.","""Ce plat a un goût de plutonium"", dit Tom rayonnant."
pun_77_11,"'This food tastes of plutonium,''said Tom glowingly.","""Ça a le goût du plutonium"", dit Tom radieux."
pun_77_12,"'This food tastes of plutonium,''said Tom glowingly.","""Cette nourriture a un goût de plutonium"", dit Tom, les yeux brillants."
pun_77_13,"'This food tastes of plutonium,''said Tom glowingly.",« Ce plat a goût de plutonium » dit Tom d'un air radieux.
pun_77_14,"'This food tastes of plutonium,''said Tom glowingly.","""Ça a un goût de plutonium"", dit Toto, plein d'énergie."
pun_78_1,"'This is where I keep my arrows,''said Tom quiveringly."," ""C'est là-dedans que je range mes flèches"", dit Tom avec un sourire carquois."
pun_78_2,"'This is where I keep my arrows,''said Tom quiveringly.","""C'est là que je range mes flèches"", dit Tom d'un ton carquois."
pun_78_3,"'This is where I keep my arrows,''said Tom quiveringly.","""Voilà où je range mes flèches"", fit Tom, narquois.
"
pun_78_4,"'This is where I keep my arrows,''said Tom quiveringly.","""Je ne sais plus où j'ai rangé mes flèches"", dit Toto, très empenné"
pun_79_1,'Use your own toothbrush !'' Tom bristled.," ""Utilise ta propre brosse à dents !"", dit Tom, un poil hérissé."
pun_80_1,'Use your own toothbrush !''Tom bristled.,"""Ca me hérisse les poils quand tu utilises ma brosse à dent !"" s'écria Tom."
pun_80_2,'Use your own toothbrush !''Tom bristled.,"""Utilise ta propre brosse à dents"", hurla Tom les poils hérissés."
pun_80_3,'Use your own toothbrush !''Tom bristled.,"""Utilise ta propre brosse à dent !"" se hérissa Tom. "
pun_80_4,'Use your own toothbrush !''Tom bristled.,"""Tu as intérêt à utiliser ta propre à dents !"". La menace fit dresser les poils de Toto."
pun_81_1,"'We have no oranges,''Tom said fruitlessly."," ""Nous n'avons plus de raisins"", a dit Tom, en vin."
pun_81_2,"'We have no oranges,''Tom said fruitlessly.","""Nous n'avons pas d'orange"" dit Tom d'un ton acide."
pun_81_3,"'We have no oranges,''Tom said fruitlessly.","""Nous n'avons plus de fruits"" dit Tom sans passion."
pun_81_4,"'We have no oranges,''Tom said fruitlessly.","""On n'a plus d'oranges"", dit Tom avec amertume."
pun_81_5,"'We have no oranges,''Tom said fruitlessly.","""Nous n'avons pas d'oranges"", dit Tom infructueusement."
pun_81_6,"'We have no oranges,''Tom said fruitlessly.","""Nous n'avons plus d'oranges"", dit Tom d'un ton amer."
pun_81_7,"'We have no oranges,''Tom said fruitlessly.","""On n'a plus d'orange"", dit Tom avec acidité. "
pun_81_8,"'We have no oranges,''Tom said fruitlessly.","""Il n'y a pas d'oranges"", dit Tom qui a fait chou blanc."
pun_81_9,"'We have no oranges,''Tom said fruitlessly.","""Nous n'avons plus d'orange"", souffla Toto, à cours de jus."
pun_82_1,'Why is this telephone flex always tangled ?''asked Tom coyly.," “Pourquoi le câble du téléphone est-il toujours enchevêtré?” demanda Tom, la voix enroulée."
pun_82_2,'Why is this telephone flex always tangled ?''asked Tom coyly., “Pourquoi le fil du téléphone est-il toujours enchevêtré?” demanda Tom câblement.
pun_82_3,'Why is this telephone flex always tangled ?''asked Tom coyly.,Pourquoi ce fil de téléphone est-il toujours emberlificoté ? demanda Tom la gorge nouée.
pun_82_4,'Why is this telephone flex always tangled ?''asked Tom coyly.,"""Pourquoi le fil du téléphone est toujours emmêlé?"", dit Tom en se tortillant"
pun_82_5,'Why is this telephone flex always tangled ?''asked Tom coyly.,"""Pourquoi le fil du téléphone est toujours emmêlé ?"", demanda Tom la gorge nouée."
pun_82_6,'Why is this telephone flex always tangled ?''asked Tom coyly.,"""Pourquoi le câble de ce téléphone est encore emmêlé?"" rembobina Tom"
pun_82_7,'Why is this telephone flex always tangled ?''asked Tom coyly.,"""Pourquoi est-ce que ce câble de téléphone est toujours entortillé ?"" se mêla Tom. "
pun_82_8,'Why is this telephone flex always tangled ?''asked Tom coyly.,"""Pourquoi le câble du téléphone est-il toujours emmêlé ?"" ressorti Tom. "
pun_82_9,'Why is this telephone flex always tangled ?''asked Tom coyly.,« Ce câble de téléphone me donne toujours du fil à retordre » dit Tom.
pun_82_10,'Why is this telephone flex always tangled ?''asked Tom coyly.,Pourquoi le fil du téléphone est-il toujours emmêlé ? demanda Tom en se tortillant sur sa chaise.
pun_82_11,'Why is this telephone flex always tangled ?''asked Tom coyly.,"""Pourquoi le fil du téléphone est-il toujours entortillé"" Tom demanda de manière tortueuse."
pun_82_12,'Why is this telephone flex always tangled ?''asked Tom coyly.,"""Je ne suis pas sûr de pouvoir détortiller le fil du téléphone"", dit Toto, qui ne voulait pas s'en mêler."
pun_83_1,'Would you like some soda ?''asked Tom caustically.,"""Veux-tu un soda? demanda Tom d'un ton pétillant."
pun_83_2,'Would you like some soda ?''asked Tom caustically.,"« Veux-tu du vinaigre ? », demande Tom, caustique."
pun_83_3,'Would you like some soda ?''asked Tom caustically.,"""Voulez vous du soda ?"", dit Tom l'oeil pétillant."
pun_83_4,'Would you like some soda ?''asked Tom caustically.,"""Je te sers un soda ?"" demanda Tom d'un ton sucré."
pun_83_5,'Would you like some soda ?''asked Tom caustically.,"""voudrais tu du soda ?"" demanda Tom d'un ton acide"
pun_83_6,'Would you like some soda ?''asked Tom caustically.,"""Tu veux du soda ?"" gazouilla Tom."
pun_83_7,'Would you like some soda ?''asked Tom caustically.,"""Un soda ?"" proposa Tom, pétillant."
pun_83_8,'Would you like some soda ?''asked Tom caustically.,"""Voulez-vous que je les cire ?"" demanda Tom, caustique."
pun_83_9,'Would you like some soda ?''asked Tom caustically.,"Caustique, Thomas proposa un Coca."
pun_83_10,'Would you like some soda ?''asked Tom caustically.,"""Tu veux une boisson gazeuse pour décompresser ?"", demanda Tom."
pun_83_11,'Would you like some soda ?''asked Tom caustically.,"« Veux-tu du soda ? » demanda Tom, l'air caustique."
pun_83_12,'Would you like some soda ?''asked Tom caustically.,"""Voulez vous un peu de vinaigre"" dit Toto, acide."
pun_93_1,"- Call me a taxi. - OK, you're a taxi.",
pun_93_2,"- Call me a taxi. - OK, you're a taxi.","Appelle-moi un taxi. OK, taxi."
pun_93_4,"- Call me a taxi. - OK, you're a taxi.",Appelez moi un taxi -- OK vous êtes Un-taxi.
pun_93_5,"- Call me a taxi. - OK, you're a taxi.","- Appelle-moi un taxi - d'accord, tu es un taxi. "
pun_93_6,"- Call me a taxi. - OK, you're a taxi.",- Appelez-moi le taxi. - Très bien... TAXIIIIIIII ! 
pun_93_7,"- Call me a taxi. - OK, you're a taxi.",#NOM?
pun_93_8,"- Call me a taxi. - OK, you're a taxi.",#NOM?
pun_93_9,"- Call me a taxi. - OK, you're a taxi.",- Appelle moi un taxi. - D'accord : tu es un taxi.
pun_93_10,"- Call me a taxi. - OK, you're a taxi.","-Appelle moi un taxi.  -Ça roule, t'es un taxi"
